Texto,Comentarios,Clicks,Etiqueta,000,2026,ahora,ayuso,años,caso,cómo,datos,después,donald,dos,eeuu,empresa,eng,epstein,españa,gobierno,gran,guerra,hace,historia,ia,irán,israel,madrid,medio,menos,mientras,millones,mundo,partido,país,personas,política,pp,presidente,puede,según,ser,si,sido,sino,sistema,solo,sánchez,tras,trump,unidos,vez,vox
"Europa Laica denuncia la «claudicación del Estado», pide boicotear la presencia del Papa en el Congreso de los Diputados y que no se le reconozca como «jefe de Estado» ...la sesión conjunta de las Cortes del 8 de junio vulnera gravemente la aconfesionalidad constitucional y solicita a los grupos parlamentarios que no participen en un acto de «exaltación religiosa» en pleno corazón de la soberanía popular...",24,309,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"El cantero: transformando una roca del monte en un bloque para la construcción ¡Totalmente a mano! Dada la riqueza geológica de Pinilla del Valle (Madrid), la cantería fue una de las actividades más características de la zona. En el año 2004, Julián Matesanz, antiguo cantero, me mostró la talla de un sillar similar a los que habían contribuido a levantar las antiguas casas o las iglesias de Pinilla",15,1523,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Así ha quedado el Palacio de Golestán, Patrimonio Mundial de la UNESCO, tras el bombardeo en Irán El edificio fue alcanzado por ""restos"" y la ""onda expansiva"" de un bombardeo contra sus alrededores en plena ofensiva de EEUU e Israel.",34,3104,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5603226894967879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4780519956332541,0.5091126174240265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4453191169103415,0.0,0.0,0.0,0.0
"La ""guerra mutante"" de Trump en Irán no sienta bien al 'America First' El expresentador de Fox, Tucker Carlson, calificó el ataque a Irán de ""asqueroso y malvado"". Por su parte, la excongresista Marjorie Taylor Greene escribió en su cuenta de X: ""Y así fue como pasamos de ser una nación dividida entre la izquierda y la derecha, a una nación dividida entre aquellos que quieren librar guerras en el nombre de Israel y aquellos que solo quieren la paz y poder pagar sus cuentas y su seguro médico"". Visible en modo lectura.",34,877,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3231005880199674,0.0,0.0,0.0,0.6705382223627993,0.3570526559749724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32121556593172385,0.0,0.0,0.0,0.0,0.3517629337931369,0.0,0.0,0.3026240272108516,0.0,0.0,0.0
"Un militar de la UME dice a la jueza de la dana que una representante del Gobierno pidió el Es-Alert al principio del Cecopi El comandante Manuel Párraga afirma que cuando Carlos Mazón se incorporó a la reunión ""no daba la impresión de tomar ninguna decisión""",17,1180,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Melania Trump dice en la ONU que la educación evita conflictos y le recuerdan el bombardeo mortal de una escuela de niñas en Irán La primera dama no hizo ninguna mención a las hostilidades en Oriente Medio. En estos dos días y medio de conflicto, cientos de personas han sido asesinadas en Irán por los bombardeos de EEUU e Israel, entre ellas decenas de menores, especialmente después del bombardeo contra una escuela de Minap.",47,1034,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24762002147410103,0.0,0.2607883708584858,0.28258734541977926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48219159049208415,0.256760587736999,0.0,0.55958595041587,0.0,0.0,0.0,0.0,0.0,0.0,0.25874485897375016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2548322189651545,0.0,0.0,0.0,0.0,0.0,0.21762034755860313,0.0,0.0,0.0
"Claude facilita importar conversaciones de ChatGPT, Copilot y Gemini en plena polémica por el Pentágono Claude ahora permite importar conversaciones de ChatGPT, Copilot y Gemini, para que los usuarios puedan continuar donde lo dejaron.",50,727,tecnología,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Desinstalaciones de ChatGPT suben 295% y Claude toma el primer lugar en descargas: el acuerdo de OpenAI con el Pentágono le está costando caro Las desinstalaciones de ChatGPT en Estados Unidos aumentaron un 295% el sábado 28 de febrero, apenas un día después de que se hiciera público el acuerdo de OpenAI con el Departamento de Defensa, ahora rebautizado como “Departamento de Guerra” bajo la administración Trump.",48,965,tecnología,0.0,0.0,0.48694140261244545,0.0,0.0,0.0,0.0,0.0,0.4660051645074625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4372590575995301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4095476822128653,0.4322065126943806,0.0,0.0
"Claude de Anthropic sufre una interrupción generalizada, exponiendo riesgos ante la dependencia de la IA El chatbot de IA Claude de Anthropic está experimentando una interrupción significativa del servicio, dejando a miles de usuarios fuera de la plataforma claude.ai y provocando una oleada de reacciones en las comunidades de desarrolladores y tecnología en todo el mundo.",40,718,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9097263253815614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4152083969620093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"La relatora de la ONU para Palestina, Francesca Albanese, tras las amenazas de Trump a España: “Fuerza, presidente Sánchez. Fuerza, querida España” La relatora especial de Naciones Unidas para Palestina, la italiana Francesca Albanese, ha enviado un mensaje de apoyo a España en la red social X tras las amenazas del presidente de EEUU, Donald Trump, de cortar toda relación comercial con el país por la negativa del Gobierno de permitir el uso de las bases de Morón de la Frontera y Rota en su campaña militar contra Irán.",42,632,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2240545367202206,0.0,0.22848466021473818,0.0,0.0,0.0,0.5570727655724867,0.18786167054731698,0.0,0.0,0.0,0.0,0.0,0.19493686376565647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2161343347689886,0.0,0.0,0.0,0.4004239919861331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22622528541004203,0.36317853630294555,0.3519118033674015,0.0,0.0,0.0
"Antelo, expulsado del Grupo de Vox en la Asamblea Regional por sus propios compañeros Los portavoces adjuntos del grupo son María José Ruiz y Alberto Garre López.",31,908,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Epstein, Barak, Chomsky y los demás: la eugenesia de las élites Además de ser un violador de mujeres y niñas y un chantajista en serie, Jeffrey Epstein era un ideólogo de la superioridad racial. Con su círculo de interlocutores perseguía una lúcida visión eugenésica. No es un escándalo como los demás. Los archivos Epstein – los miles de páginas de correos electrónicos, transcripciones y grabaciones de audio publicados entre finales de 2025 y febrero de 2026 – hablan, sí, de poder, dinero y violencia sexual. Pero también hablan, y quizás, ante todo, de un pensamiento que circulaba entre las mentes más ...",14,2068,cultura,0.0,0.2741346811455272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9341482028761428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2285110755664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Las gafas inteligentes Meta Ray-Ban envían videos “intimos” a los revisores de datos humanos (ING) Un informe revela que videos captados por las gafas inteligentes Meta Ray-Ban Smart Glasses son enviados a revisores humanos en Kenia, incluyendo contenido íntimo que debería excluirse. Estos denunciantes dicen sentirse incómodos al ver vídeos sexuales, visitas al baño y datos sensibles como números de tarjetas de crédito. No está claro si también se revisan grabaciones no activadas por el cliente. Meta remite a sus términos, considerados vagos, y ex empleados señalan fallos en los filtros automáticos.",34,576,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9276370868078994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3734828445572217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Trump ordena a Bessent cortar todo comercio con España tras ""no"" para usar sus bases para atacar a Irán El presidente ⁠Donald Trump dijo este martes que Estados Unidos ⁠cortaría todo comercio ⁠con España después de que el país europeo se negara a permitir que el ejército estadounidense utilizara sus bases para misiones relacionadas con ataques contra Irán.",75,1051,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24676046069363902,0.2761462939687997,0.0,0.0,0.0,0.0,0.0,0.45772659322340453,0.0,0.0,0.0,0.0,0.0,0.0,0.4805177638871585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2663846776751369,0.0,0.0,0.0,0.24676046069363902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22380802530748428,0.4337298486623976,0.22886329661170227,0.0,0.0
"Trump: ""España es un aliado terrible, no queremos tener nada que ver con ellos"" ""España no tiene nada que nosotros queramos. Es un pueblo fantástico pero un aliado terrible. No queremos tener nada que ver con ellos"" ""Vamos a cortar todas las negociaciones""",171,1391,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9037018868358637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42816223529089953,0.0,0.0,0.0
"Líder de la NED interrumpido en el Congreso tras presumir de haber «desplegado» 200 Starlinks en Irán en medio de la violencia (inglés) Damon Wilson, director de la Fundación Nacional para la Democracia (NED), fue interrumpido por un miembro del Congreso durante una audiencia de supervisión de la Cámara de Representantes el 24 de febrero, tras revelar que su agencia «comenzó a apoyar el despliegue [y] el funcionamiento de unos 200 Starlinks desde el principio» en medio de la violencia que se extendió por Irán el mes pasado. Antes de que pudiera terminar la frase, fue interrumpido por la miembro de mayor rango del Subcomité de Estado, Operaciones Exteriores y Programas Relacion",31,1195,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5577531644428159,0.0,0.0,0.647275565929464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519563036892269,0.0,0.0,0.0,0.0
"La Audiencia de Madrid ordena reabrir la investigación a Miguel Ángel Rodríguez por difundir datos de dos periodistas La instancia superior corrige a la jueza que archivó sin investigar y le advierte de que es ""pertinente averiguar cómo, cuándo y por qué llegaron los datos de los periodistas"" a Rodríguez y si la mano derecha de Ayuso los difundió para perjudicarles. Visible en modo lectura",32,517,politica,0.0,0.0,0.0,0.3402953000767179,0.0,0.0,0.31228239803698465,0.7018760634027947,0.0,0.0,0.31718114742464043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33702999056255367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28258752524475755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"El pánico por el «dominio solar» de China [en] La OCDE percibe como disfunción la caída de precios en la industria solar, impulsada por la competencia y la inversión en exceso de capacidad. Pero esta estrategia ha reducido costos tecnológicos, beneficiado a consumidores y acelerado la descarbonización. La política industrial china ha generado un bien público global al abaratar la energía solar, cuestionando la prioridad de los beneficios de los productores sobre la mitigación climática.",46,881,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Anthropic contra Trump Anthropic ha sido desterrada por su propio gobierno por negarse a participar en un acto anticonstitucional. Y Darío Amodei, director de la empresa, ha sido fabulosamente explícito explicando con un “ejemplo” la clase de actividad en la que se niega a participar. Visible en modo lector",42,3108,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429136856096104,0.0,0.0,0.0,0.34923884233814206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7660780694074472,0.0,0.0,0.0,0.0,0.0,0.32710576472331515,0.0,0.0,0.0
"Motorola anuncia una asociación con la Fundación GrapheneOS [eng] Motorola, una empresa de Lenovo, ha anunciado hoy en el Mobile World Congress la incorporación de nuevas soluciones de consumo y empresariales a su catálogo. La compañía ha desvelado una colaboración con la Fundación GrapheneOS para ofrecer seguridad de vanguardia a los usuarios de a pie de todo el mundo.",39,551,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6364183973175235,0.5598043183868792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306512495709366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Isabel Diaz Ayuso. ¡Que se levanten hasta las piedras! (O cómo vivir del cuento sin perder el rímel) «La Era del Descaro Supremo». Nuestra querida Isabel Díaz Ayuso, lideresa espiritual de los desayunos con diamantes y los menús de Telepizza, ha decidido que Castilla y León no tiene suficientes problemas con la despoblación. ¿Su solución? Pedir que se alcen en armas (metafóricas, que las otras cansan) para echar a los «vividores» de las instituciones.""",34,1094,politica,0.0,0.0,0.0,0.9088902149403171,0.0,0.0,0.4170354627435708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cómo el ejército de EEUU perdió en minutos un juego de guerra de 250 millones de dólares Un juego de guerra de 2002, Desafío del Milenio, simula la destrucción de un grupo de portaaviones en un ejercicio que resurge tras dos décadas de opacidad. Un informe posterior al ejercicio, que ha permanecido en secreto por más de 20 años, revela que la derrota sorpresa desencadenó advertencias internas de que el ejército estadounidense era vulnerable a la guerra de baja tecnología, anticipando los desafíos que Estados Unidos enfrentaría en la invasión de Irak en 2003 y otros conflictos desde entonces. The Post obtuvo recientemente el informe",37,1875,cultura,0.0,0.0,0.0,0.0,0.21607162817446343,0.0,0.2675160087801017,0.0,0.0,0.0,0.2717125113445672,0.29442462118016827,0.0,0.0,0.0,0.0,0.0,0.0,0.726233889835545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28602433887478507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23399536509642976,0.0,0.23928074328100032,0.0,0.0
"El Gobierno aprueba mañana el Estatuto del Becario, que recoge multas de hasta 225.000 euros a las empresas El Consejo de Ministros aprobará este martes el proyecto de Ley del estatuto de las personas en formación práctica no laboral en el ámbito de la empresa, conocido coloquialmente como el Estatuto del Becario, más de dos años después de que el Ministerio de Trabajo y Economía Social firmara y presentara esta norma con los sindicatos.",49,605,politica,0.38188264139955247,0.0,0.0,0.0,0.3130834271952192,0.0,0.0,0.0,0.3738260026584501,0.0,0.39370594363684663,0.0,0.43101349362726094,0.0,0.0,0.0,0.3507660817480398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3906209027960128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
¡No puedo descargar un modelo de IA porque hay un puto partido de fútbol! El bloqueo judicial de IPs de LaLiga durante los partidos está afectando a descargas legítimas de software y modelos de IA de código abierto.,27,905,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.881214794593948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4727160731229118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Conspiración contra Europa – ""El Gran Reinicio"": La influyente Fundación Heritage colabora con partidos europeos de extrema derecha en un plan para destruir la Unión Europea. [Ale] Aparentemente, se trata de soberanía nacional y valores cristianos. Pero tras todo ello se esconde una despiadada política de poder desde Washington.",33,537,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6053515170851496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6231301566845349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4952356495578795,0.0,0.0,0.0,0.0
"Dimite el concejal del PP de Móstoles que ha apoyado a la víctima que denunció por acoso sexual y laboral al alcalde: “Cada decisión que he tomado ha sido guiada por la conciencia” Raúl Gallego se despide después de que hace unos días el partido destituyera a su pareja, Elisa Vigil, como portavoz del PP en la Asamblea de Madrid.",32,624,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30220993453325645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30872311512848444,0.0,0.0,0.0,0.0,0.33819905015302815,0.0,0.0,0.0,0.0,0.0,0.34147568608178536,0.0,0.0,0.0,0.6968833562445088,0.0,0.0,0.0,0.0,0.0,0.31101212152377883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Myrient cierra en marzo: adiós a los 390 TB de ISO/ROM de juegos La emulación es una forma habitual de preservar un medio como son los videojuegos. Estos tienen un tiempo de vida limitado y son reemplazados por nuevos juegos que llegan a consolas más modernas. Por suerte, hay comunidades y plataformas que se encargan hacer la labor de permitir la subida y descarga de ROMs e ISOs de juegos antiguos. Myrient es una web que dispone de nada menos que 390 TB de videojuegos para la preservación del medio, pero su creador ha anunciado su cierre para el 31 de marzo debido a que los costes superan por mucho a los...",28,2060,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8977824748993316,0.44043913059993983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Meloni hace lo mismo que Pedro Sánchez con la migración pero lo esconde porque le da vergüenza admitirlo Italia regulariza más que España, solo que no lo dice Aquí está el dato que rompe el relato. Meloni lleva dos años emitiendo permisos de trabajo a través del Decreto Flussi: 368.000 entre 2023 y 2024. No hay cifras oficiales de 2025 todavía, pero se esperan más de 150.000. Y entre 2026 y 2028, el propio gobierno italiano tiene previsto emitir al menos 500.000 permisos más.",73,408,politica,0.7070225277880816,0.2581756225533544,0.0,0.0,0.19321558694304058,0.0,0.0,0.0,0.0,0.0,0.24297078150778137,0.0,0.0,0.0,0.0,0.21396964352893022,0.21647097379702177,0.0,0.0,0.23567417592936052,0.0,0.0,0.0,0.0,0.0,0.0,0.2557687049549349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23567417592936052,0.260676952821446,0.0,0.0,0.0,0.0,0.0
"Cómo se han librado las élites de las consecuencias de sus actos a lo largo de la historia La corrupción y los abusos de poder son algo casi tan antiguo como la propia historia, pues ya desde los tiempos de Sumer y Egipto, nobles poderosos y reyes han hecho uso de sus privilegios y autoridad para tapar todo tipo de abusos sobre aquellos más débiles que ellos.",21,939,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.472352727891002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8814096099169381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
